,Page_Number,Standard,Crane_Model,Configuration,Slew_Range_deg,Track_Width m,Main_Boom_Length m,Boom_Angle_deg,Angle_Jib_to_Main_Boom_deg,Jib_Length m,SL_Mast_Length m,SL_Mast_Radius m,Superlift_Radius m,Counterweight t,Superlift_Counterweight t,Central_Ballast t,Radius_List,Radis column head,head_configure
302,1305,DIN15019.2,,,0-360,8.4,84,75,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
303,1306,DIN15019.2,,,0-360,8.4,84,75,,96.0,30,13.5,13.0,160,,0,"['100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
304,1307,DIN15019.2,,,0-360,8.4,36,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
305,1308,DIN15019.2,,,0-360,8.4,36,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
306,1309,DIN15019.2,,,0-360,8.4,42,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
307,1310,DIN15019.2,,,0-360,8.4,42,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
308,1311,DIN15019.2,,,0-360,8.4,48,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
309,1312,DIN15019.2,,,0-360,8.4,48,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
310,1313,DIN15019.2,,,0-360,8.4,54,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
311,1314,DIN15019.2,,,0-360,8.4,54,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
312,1315,DIN15019.2,,,0-360,8.4,60,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
313,1316,DIN15019.2,,,0-360,8.4,60,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
314,1317,DIN15019.2,,,0-360,8.4,66,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
315,1318,DIN15019.2,,,0-360,8.4,66,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
316,1319,DIN15019.2,,,0-360,8.4,72,75,,,30,13.5,13.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
317,1320,DIN15019.2,,,0-360,8.4,72,75,,,30,13.5,13.0,0,0.0,60,"['72', '78', '84', '90']","['single hook block', 'DS-Code']",SWSL
318,1321,DIN15019.2,,,0-360,8.4,78,75,,,30,13.5,13.0,0,0.0,60,"['30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
319,1322,DIN15019.2,,,0-360,8.4,78,75,,,30,13.5,13.0,0,0.0,60,"['72', '78']","['single hook block', 'DS-Code']",SWSL
320,1323,DIN15019.2,,,0-360,8.4,84,75,,,30,13.5,13.0,0,0.0,60,"['36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
321,1324,DIN15019.2,,,0-360,8.4,84,75,,,30,13.5,13.0,0,0.0,60,"['72', '78']","['single hook block', 'DS-Code']",SWSL
322,1325,DIN15019.2,,,0-360,8.4,36,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
323,1326,DIN15019.2,,,0-360,8.4,36,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
324,1327,DIN15019.2,,,0-360,8.4,36,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
325,1328,DIN15019.2,,,0-360,8.4,36,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
326,1329,DIN15019.2,,,0-360,8.4,36,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
327,1330,DIN15019.2,,,0-360,8.4,36,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
328,1331,DIN15019.2,,,0-360,8.4,36,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
329,1332,DIN15019.2,,,0-360,8.4,36,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
330,1333,DIN15019.2,,,0-360,8.4,36,75,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
331,1334,DIN15019.2,,,0-360,8.4,36,75,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
332,1335,DIN15019.2,,,0-360,8.4,36,75,,84.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
333,1336,DIN15019.2,,,0-360,8.4,36,75,,90.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
334,1337,DIN15019.2,,,0-360,8.4,36,75,,96.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200']","['single hook block', 'DS-Code']",SWSL
335,1338,DIN15019.2,,,0-360,8.4,42,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
336,1339,DIN15019.2,,,0-360,8.4,42,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
337,1340,DIN15019.2,,,0-360,8.4,42,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
338,1341,DIN15019.2,,,0-360,8.4,42,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
339,1342,DIN15019.2,,,0-360,8.4,42,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
340,1343,DIN15019.2,,,0-360,8.4,42,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
341,1344,DIN15019.2,,,0-360,8.4,42,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
342,1345,DIN15019.2,,,0-360,8.4,42,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
343,1346,DIN15019.2,,,0-360,8.4,42,75,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
344,1347,DIN15019.2,,,0-360,8.4,42,75,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
345,1348,DIN15019.2,,,0-360,8.4,42,75,,84.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
346,1349,DIN15019.2,,,0-360,8.4,42,75,,90.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
347,1350,DIN15019.2,,,0-360,8.4,42,75,,96.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
348,1351,DIN15019.2,,,0-360,8.4,48,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
349,1352,DIN15019.2,,,0-360,8.4,48,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
350,1353,DIN15019.2,,,0-360,8.4,48,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
351,1354,DIN15019.2,,,0-360,8.4,48,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
352,1355,DIN15019.2,,,0-360,8.4,48,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
353,1356,DIN15019.2,,,0-360,8.4,48,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
354,1357,DIN15019.2,,,0-360,8.4,48,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
355,1358,DIN15019.2,,,0-360,8.4,48,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
356,1359,DIN15019.2,,,0-360,8.4,48,75,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
357,1360,DIN15019.2,,,0-360,8.4,48,75,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
358,1361,DIN15019.2,,,0-360,8.4,48,75,,84.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
359,1362,DIN15019.2,,,0-360,8.4,48,75,,90.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
360,1363,DIN15019.2,,,0-360,8.4,48,75,,96.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
361,1364,DIN15019.2,,,0-360,8.4,54,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
362,1365,DIN15019.2,,,0-360,8.4,54,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
363,1366,DIN15019.2,,,0-360,8.4,54,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
364,1367,DIN15019.2,,,0-360,8.4,54,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
365,1368,DIN15019.2,,,0-360,8.4,54,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
366,1369,DIN15019.2,,,0-360,8.4,54,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
367,1370,DIN15019.2,,,0-360,8.4,54,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
368,1371,DIN15019.2,,,0-360,8.4,54,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
369,1372,DIN15019.2,,,0-360,8.4,54,75,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
370,1373,DIN15019.2,,,0-360,8.4,54,75,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
371,1374,DIN15019.2,,,0-360,8.4,54,75,,84.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
372,1375,DIN15019.2,,,0-360,8.4,54,75,,90.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
373,1376,DIN15019.2,,,0-360,8.4,54,75,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
374,1377,DIN15019.2,,,0-360,8.4,60,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
375,1378,DIN15019.2,,,0-360,8.4,60,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
376,1379,DIN15019.2,,,0-360,8.4,60,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
377,1380,DIN15019.2,,,0-360,8.4,60,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
378,1381,DIN15019.2,,,0-360,8.4,60,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
379,1382,DIN15019.2,,,0-360,8.4,60,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
380,1383,DIN15019.2,,,0-360,8.4,60,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
381,1384,DIN15019.2,,,0-360,8.4,60,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
382,1385,DIN15019.2,,,0-360,8.4,60,75,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
383,1386,DIN15019.2,,,0-360,8.4,60,75,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
384,1387,DIN15019.2,,,0-360,8.4,60,75,,84.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
385,1388,DIN15019.2,,,0-360,8.4,60,75,,90.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
386,1389,DIN15019.2,,,0-360,8.4,60,75,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
387,1390,DIN15019.2,,,0-360,8.4,66,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
388,1391,DIN15019.2,,,0-360,8.4,66,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
389,1392,DIN15019.2,,,0-360,8.4,66,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
390,1393,DIN15019.2,,,0-360,8.4,66,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
391,1394,DIN15019.2,,,0-360,8.4,66,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
392,1395,DIN15019.2,,,0-360,8.4,66,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
393,1396,DIN15019.2,,,0-360,8.4,66,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
394,1397,DIN15019.2,,,0-360,8.4,66,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
395,1398,DIN15019.2,,,0-360,8.4,66,75,,72.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
396,1399,DIN15019.2,,,0-360,8.4,66,75,,78.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
397,1400,DIN15019.2,,,0-360,8.4,66,75,,84.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
398,1401,DIN15019.2,,,0-360,8.4,66,75,,90.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
399,1402,DIN15019.2,,,0-360,8.4,66,75,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
400,1403,DIN15019.2,,,0-360,8.4,72,75,,24.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
401,1404,DIN15019.2,,,0-360,8.4,72,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
402,1405,DIN15019.2,,,0-360,8.4,72,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
403,1406,DIN15019.2,,,0-360,8.4,72,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
404,1407,DIN15019.2,,,0-360,8.4,72,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
405,1408,DIN15019.2,,,0-360,8.4,72,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
406,1409,DIN15019.2,,,0-360,8.4,72,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
407,1410,DIN15019.2,,,0-360,8.4,72,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
408,1411,DIN15019.2,,,0-360,8.4,72,75,,72.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
409,1412,DIN15019.2,,,0-360,8.4,72,75,,78.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
410,1413,DIN15019.2,,,0-360,8.4,72,75,,84.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
411,1414,DIN15019.2,,,0-360,8.4,72,75,,90.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
412,1415,DIN15019.2,,,0-360,8.4,72,75,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
413,1416,DIN15019.2,,,0-360,8.4,78,75,,30.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
414,1417,DIN15019.2,,,0-360,8.4,78,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
415,1418,DIN15019.2,,,0-360,8.4,78,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
416,1419,DIN15019.2,,,0-360,8.4,78,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
417,1420,DIN15019.2,,,0-360,8.4,78,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
418,1421,DIN15019.2,,,0-360,8.4,78,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
419,1422,DIN15019.2,,,0-360,8.4,78,75,,66.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
420,1423,DIN15019.2,,,0-360,8.4,78,75,,72.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
421,1424,DIN15019.2,,,0-360,8.4,78,75,,78.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
422,1425,DIN15019.2,,,0-360,8.4,78,75,,84.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
423,1426,DIN15019.2,,,0-360,8.4,78,75,,90.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
424,1427,DIN15019.2,,,0-360,8.4,78,75,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
425,1428,DIN15019.2,,,0-360,8.4,84,75,,36.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
426,1429,DIN15019.2,,,0-360,8.4,84,75,,42.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
427,1430,DIN15019.2,,,0-360,8.4,84,75,,48.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
428,1431,DIN15019.2,,,0-360,8.4,84,75,,54.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
429,1432,DIN15019.2,,,0-360,8.4,84,75,,60.0,30,15.5,15.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
430,1433,DIN15019.2,,,0-360,8.4,84,75,,66.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
431,1434,DIN15019.2,,,0-360,8.4,84,75,,72.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
432,1435,DIN15019.2,,,0-360,8.4,84,75,,78.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
433,1436,DIN15019.2,,,0-360,8.4,84,75,,84.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
434,1437,DIN15019.2,,,0-360,8.4,84,75,,90.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
435,1438,DIN15019.2,,,0-360,8.4,84,75,,96.0,30,15.5,15.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
436,1439,DIN15019.2,,,0-360,8.4,36,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
437,1440,DIN15019.2,,,0-360,8.4,36,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
438,1441,DIN15019.2,,,0-360,8.4,42,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
439,1442,DIN15019.2,,,0-360,8.4,42,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
440,1443,DIN15019.2,,,0-360,8.4,48,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
441,1444,DIN15019.2,,,0-360,8.4,48,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
442,1445,DIN15019.2,,,0-360,8.4,54,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
443,1446,DIN15019.2,,,0-360,8.4,54,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
444,1447,DIN15019.2,,,0-360,8.4,60,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
445,1448,DIN15019.2,,,0-360,8.4,60,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
446,1449,DIN15019.2,,,0-360,8.4,66,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
447,1450,DIN15019.2,,,0-360,8.4,66,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
448,1451,DIN15019.2,,,0-360,8.4,72,75,,,30,15.5,15.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
449,1452,DIN15019.2,,,0-360,8.4,72,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84', '90']","['single hook block', 'DS-Code']",SWSL
450,1453,DIN15019.2,,,0-360,8.4,78,75,,,30,15.5,15.0,0,0.0,60,"['30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
451,1454,DIN15019.2,,,0-360,8.4,78,75,,,30,15.5,15.0,0,0.0,60,"['72', '78', '84']","['single hook block', 'DS-Code']",SWSL
452,1455,DIN15019.2,,,0-360,8.4,84,75,,,30,15.5,15.0,0,0.0,60,"['36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
